154.915091,-585.088973,-173.953272
154.994877,-584.966964,-174.109281
154.901392,-584.912237,-173.998544
154.978907,-583.968387,-174.041366
154.989860,-583.948970,-173.997995
156.078119,-583.945256,-174.052337
155.927648,-583.996981,-174.138436
155.978283,-584.024223,-174.002461
155.986562,-584.094599,-173.976634
157.001009,-583.927725,-174.000994
156.883383,-584.106038,-173.991639
156.985597,-584.039539,-174.004781
156.941025,-584.023228,-173.927332
157.915290,-582.963314,-173.972305
159.050376,-582.950321,-174.016818
159.996352,-582.961907,-173.975786
160.908966,-581.988601,-173.983519
162.035522,-582.024053,-173.922218
163.044425,-581.952348,-173.992054
164.036229,-580.953962,-174.033939
165.049507,-580.942730,-174.036473
167.022254,-579.998120,-173.881947
168.074176,-579.937035,-174.013080
169.966859,-579.024019,-173.932130
171.967523,-578.041251,-174.052129
173.975758,-577.933114,-174.024663
175.973449,-577.061592,-173.984132
178.973164,-576.021955,-174.001677
179.973442,-575.024813,-173.844091
183.014596,-574.041375,-173.981146
186.010890,-573.044175,-174.050543
192.004592,-570.013988,-173.967833
195.065801,-569.067909,-174.019016
198.030700,-566.990697,-174.009230
201.080418,-565.935896,-174.068365
205.998745,-564.010263,-173.975912
208.963498,-562.008762,-174.001367
213.036499,-559.918770,-173.956351
217.038238,-558.017165,-174.015142
221.019072,-556.033797,-173.940476
224.920384,-553.013517,-174.040558
230.047878,-550.990717,-173.959123
234.114200,-549.017371,-173.962696
238.997184,-546.031554,-173.924632
243.983847,-543.029236,-173.981462
249.003683,-540.034708,-174.057479
254.026984,-537.019025,-174.034047
258.973708,-533.007317,-174.043321
264.019561,-530.035231,-173.992399
268.946434,-526.017486,-174.114465
274.971219,-522.962402,-174.036190
279.947287,-519.029684,-174.063704
285.991296,-513.979265,-173.877876
291.078272,-510.038294,-173.998356
297.010510,-504.950241,-173.997936
303.014568,-500.928115,-174.105262
309.029124,-495.981297,-173.969724
314.989244,-491.008424,-174.029151
320.038097,-485.075542,-174.043282
325.978223,-480.036409,-174.983876
332.010495,-473.972646,-174.989947
337.964332,-468.036620,-174.965584
343.067683,-461.991937,-175.028629
348.984768,-456.049120,-174.957050
355.048949,-448.937462,-174.978866
360.938515,-442.998756,-175.007720
367.019438,-436.047207,-175.111359
371.955350,-428.953189,-175.015523
378.074185,-421.988775,-175.090093
383.942412,-413.964646,-174.874812
388.935413,-407.131548,-175.098750
394.979860,-399.044970,-175.070613
400.020751,-390.959867,-174.997290
405.046047,-383.004209,-176.033349
415.070152,-366.039405,-175.971574
419.960836,-358.015857,-176.028688
424.979977,-349.060830,-176.052359
429.970663,-339.989910,-175.967686
434.951438,-331.083651,-176.066872
438.985754,-322.957129,-175.996510
443.048907,-312.909791,-176.963801
446.904730,-303.960704,-176.895605
450.923600,-295.043258,-177.058675
454.016317,-286.006559,-176.950400
457.896613,-275.936917,-177.062924
461.971166,-267.082470,-176.983184
464.027425,-257.044240,-177.988223
467.969695,-247.995266,-178.018850
469.983057,-238.052479,-177.907093
473.846548,-228.078824,-177.977904
476.033729,-219.014656,-178.960458
477.975066,-209.027884,-179.035315
479.960335,-199.041352,-178.980265
481.985215,-188.975415,-179.020165
485.073590,-179.023947,-179.055479
486.005531,-169.006065,-179.888274
487.006352,-158.944549,-180.011579
489.009176,-148.970957,-180.017413
489.975312,-138.972807,-181.061713
490.969479,-128.995109,-181.037553
491.025630,-119.012904,-181.054871
491.968370,-109.067299,-180.985052
493.046803,-98.958519,-182.003367
492.962648,-89.891706,-182.012798
493.020070,-79.000072,-181.926974
493.029111,-69.071539,-183.002864
492.956466,-60.038680,-183.018814
491.999578,-50.047048,-183.002383
490.927284,-39.934668,-184.083528
491.033221,-29.970620,-183.920730
490.081137,-19.958293,-185.058346
489.053549,-9.995303,-185.041944
486.936535,0.043111,-184.925189
485.037739,8.044834,-185.952230
483.966147,17.999309,-185.965216
482.073267,28.051946,-186.924838
480.035565,36.944107,-187.014949
477.941358,47.103447,-187.977092
474.979566,56.020681,-188.037037
471.989069,65.992932,-188.030818
469.007284,75.014951,-189.075577
467.011461,83.994894,-188.940194
462.966364,92.929251,-190.047703
460.056945,102.110225,-190.064794
456.935170,110.024039,-191.006997
452.941854,119.033453,-191.038473
449.035794,126.996802,-192.033349
446.004285,135.105546,-191.951770
442.031672,142.994275,-192.948524
437.042045,151.014035,-193.910475
432.944261,157.968934,-193.943899
429.007793,166.007667,-194.994604
425.001901,172.973082,-195.040780
420.091478,179.057099,-195.992946
415.988453,186.053522,-196.008569
410.922724,191.942449,-196.993271
406.987230,199.047002,-196.974311
402.009150,204.993129,-198.031115
395.955235,210.988883,-198.966006
391.924038,217.029853,-198.979479
386.989562,221.956140,-199.902492
382.005124,226.972103,-199.987359
378.115728,230.927927,-201.101082
372.943552,235.028077,-201.057603
368.976823,240.035296,-202.000017
364.037773,242.998902,-201.950759
359.967982,246.961845,-203.012948
355.050328,249.986975,-202.986962
350.962923,253.931263,-204.101069
345.970662,256.997106,-203.979390
342.003979,259.927069,-205.060363
338.024439,262.027815,-204.971513
333.056483,265.001503,-205.919297
328.976753,267.000757,-206.019605
326.090661,269.069084,-207.056231
320.995208,271.023125,-207.030312
317.035457,273.042221,-207.957055
312.978296,274.993482,-208.043227
308.979976,276.141073,-208.919824
304.874403,277.965742,-208.929749
301.070465,278.990105,-209.981704
297.070240,280.947244,-209.918883
293.921542,281.987769,-210.961409
289.011831,283.972291,-211.030816
285.930855,284.987601,-211.925482
282.060613,285.975536,-211.938635
277.980815,286.947895,-212.974766
270.139940,288.992829,-213.969694
267.047593,289.966959,-214.015856
263.011662,291.014109,-214.006137
259.929579,290.995378,-214.924704
255.996485,291.948912,-214.925942
254.075849,292.011521,-216.036932
251.053347,291.988786,-216.040669
248.020286,293.148987,-215.953712
246.003150,292.992837,-217.027921
244.039237,293.044846,-217.040407
240.995456,293.004266,-217.066398
238.974508,292.001152,-217.004408
239.085005,291.928246,-217.959606
236.981639,292.091245,-218.010693
235.935753,290.109667,-217.954796
234.988476,289.922722,-217.921823
234.988497,289.043349,-217.941004
234.973238,287.925554,-218.034734
236.032287,286.936356,-218.017550
237.033495,286.003129,-217.959237
237.868287,284.959709,-217.040224
239.065175,284.048276,-217.065460
239.956708,283.062401,-217.007610
243.040776,281.024061,-217.036714
245.112581,279.979319,-215.969252
247.087579,277.980861,-216.025744
249.973439,277.025383,-215.033619
251.993413,275.014660,-215.053023
254.979070,272.960092,-214.038558
257.943098,270.966066,-213.918040
261.010403,269.099592,-212.980296
264.930072,267.069697,-213.060334
268.031843,264.901174,-212.067839
271.996580,262.046132,-212.050896
276.999389,260.019091,-210.999558
279.942977,257.085021,-210.055496
284.951515,254.015445,-208.998985
289.068095,251.876087,-208.912206
294.005592,249.099948,-208.001160
298.963649,244.862491,-207.081169
303.087873,242.012414,-206.010393
307.982713,239.012428,-205.060784
313.033468,234.997020,-204.984318
318.006535,231.001529,-203.984484
322.985355,226.996072,-203.003784
327.996571,222.985813,-201.955480
333.976374,218.978422,-201.010890
339.010771,213.953808,-199.960956
344.081137,209.071645,-198.903436
350.014350,204.022893,-198.056579
356.014285,197.958821,-198.019196
361.028212,192.963490,-196.881515
366.938952,187.046465,-195.981673
373.005838,180.005625,-194.887594
378.012842,173.953799,-193.998272
383.979387,166.989355,-193.073058
388.955351,160.011610,-191.912081
395.079630,152.074584,-190.950587
399.925955,145.072633,-190.054751
405.901162,136.067206,-188.982058
410.962629,128.086169,-188.032951
416.068077,118.955610,-187.025533
420.969303,109.994206,-185.952678
425.980201,100.891771,-185.034741
430.947101,92.015349,-184.037601
436.042600,82.028183,-182.117201
440.032725,72.100629,-181.000571
444.029909,60.909510,-179.970221
448.042984,49.958128,-178.963201
452.059277,40.109954,-177.969218
455.961880,29.025785,-177.012750
458.976089,16.948593,-176.050620
461.861415,5.969461,-175.075073
467.969638,-15.944360,-172.982891
469.982673,-26.917490,-172.092268
472.035660,-37.994389,-170.988157
473.989599,-48.984806,-170.047188
474.991980,-60.044740,-168.943855
476.976101,-70.946955,-168.037833
477.923922,-81.967081,-167.018447
479.049800,-91.899860,-165.994041
479.922264,-102.965192,-164.912219
479.970724,-112.986170,-164.960262
480.056592,-123.998567,-163.974212
479.979902,-133.957214,-163.001353
480.030595,-143.962709,-162.018694
479.880165,-153.035992,-161.966789
480.086578,-163.001492,-161.028895
479.026124,-173.048398,-159.913482
478.084890,-182.025441,-158.979818
476.968571,-191.025112,-159.116138
475.162542,-200.925193,-158.004627
474.021199,-209.979945,-157.999496
473.050294,-219.049720,-156.985444
472.028659,-228.066176,-155.979100
469.956025,-236.036931,-156.026824
468.975101,-245.068855,-154.982016
465.991907,-252.987862,-154.952492
464.053128,-261.978269,-154.029342
462.041005,-269.937740,-154.018239
460.027141,-278.027885,-153.042123
457.963852,-285.915478,-152.974620
455.080272,-293.986292,-151.909150
451.957428,-301.015751,-152.038119
450.058863,-309.061580,-152.009502
447.056515,-316.032676,-150.988803
444.046255,-324.050157,-150.983514
441.937088,-330.962653,-149.899763
437.960532,-337.998783,-149.968072
434.968549,-344.996475,-149.956083
431.031178,-352.023746,-150.012590
428.000660,-358.950940,-148.946754
424.981818,-365.966877,-148.928550
421.009857,-371.980231,-149.001382
418.039584,-379.054486,-148.968562
413.969182,-385.030197,-147.995688
409.915189,-391.056012,-147.957607
406.981956,-397.010717,-148.003056
402.913701,-403.003201,-148.070103
398.955166,-408.961993,-147.995323
395.060116,-414.836448,-147.985407
391.019979,-421.005205,-147.035436
387.007521,-425.980973,-146.988325
382.022758,-431.011802,-146.977442
377.951750,-436.959119,-146.946079
373.933182,-441.973735,-146.956368
369.969778,-446.952459,-147.014486
364.927122,-452.001126,-147.014298
360.011530,-457.032549,-146.965456
356.097446,-462.059894,-147.043780
352.057701,-466.093155,-147.024117
345.990601,-471.963832,-148.014221
343.020266,-473.908714,-147.985925
341.982030,-475.978504,-148.012909
340.014080,-477.009266,-148.038339
337.994778,-479.003924,-147.923994
338.034653,-479.896638,-149.031796
336.991814,-480.039635,-148.934631
335.015835,-481.056441,-150.061323
334.031565,-481.993844,-150.110082
332.993767,-482.967575,-150.950741
333.019599,-483.050775,-150.951615
332.050546,-484.016248,-152.014054
331.021592,-483.953908,-152.113749
329.982086,-484.984416,-152.976832
329.067556,-486.027489,-153.903672
326.937383,-486.986743,-155.033847
325.945952,-487.988266,-155.029897
324.954577,-488.961599,-155.949696
323.018056,-490.965634,-157.060170
320.963771,-492.028703,-156.990860
319.021438,-492.999269,-158.139880
316.947475,-494.962872,-157.958002
315.911515,-495.999841,-159.007547
313.972184,-497.982117,-158.964901
311.033306,-499.013913,-160.033104
309.955262,-500.975082,-160.005687
306.951168,-503.046842,-161.069240
305.030988,-505.014242,-161.040916
302.095125,-506.970180,-161.944618
299.046117,-508.951198,-162.035601
296.004411,-511.055126,-162.988546
293.993751,-512.109330,-164.116088
290.967457,-514.019214,-163.999051
288.946957,-515.943052,-165.042337
285.123782,-518.029168,-164.903889
282.928780,-519.962686,-166.039939
276.953646,-523.956184,-167.916501
273.085934,-525.971636,-167.922225
269.974401,-527.966472,-168.986053
267.061805,-529.926929,-170.010425
263.985673,-531.954137,-171.026648
261.078005,-532.979356,-170.952017
257.902635,-534.978822,-171.927601
256.040601,-536.983742,-172.988432
252.918894,-538.086536,-173.027200
249.915350,-538.994618,-174.058133
247.000584,-540.978157,-173.996562
245.006932,-542.001448,-175.023138
242.979556,-544.028605,-174.988833
240.045053,-545.024536,-174.954385
238.007939,-545.958563,-174.999114
236.033764,-546.962520,-174.978456
234.078280,-549.036877,-174.937578
231.949143,-549.983354,-175.029435
229.959758,-551.040302,-174.977773
227.985678,-551.924126,-175.010634
227.100222,-552.920586,-175.052533
225.038919,-553.963691,-174.994937
223.015473,-554.958944,-174.952739
222.003404,-554.886473,-175.007313
219.976577,-555.964927,-175.045995
217.933081,-556.912483,-174.961968
218.031429,-557.872100,-175.010214
216.014241,-558.094157,-175.028379
213.960723,-559.041030,-174.932327
212.949245,-560.032099,-174.952359
212.084037,-559.939575,-175.027704
211.027779,-561.012307,-175.053043
210.001935,-562.013969,-174.935025
208.039095,-562.028080,-175.007290
206.930755,-563.088186,-175.085138
207.007399,-563.005245,-175.050270
205.998510,-562.999261,-174.915650
206.041747,-563.979298,-174.910573
204.983019,-563.928281,-174.924842
204.997953,-563.956478,-174.881022
203.972839,-563.942721,-175.006908
