79.947067,-645.958852,-174.862165
79.947067,-645.958852,-174.862165
79.947067,-645.958852,-174.862165
79.947067,-645.958852,-174.862165
79.947067,-645.958852,-174.862165
79.947067,-645.958852,-174.862165
79.947067,-645.958852,-173.916964
79.947067,-645.958852,-173.916964
79.947067,-645.958852,-173.916964
79.947067,-645.958852,-173.916964
79.947067,-646.982558,-172.971763
79.947067,-646.982558,-172.971763
79.947067,-646.982558,-172.026562
79.947067,-646.982558,-172.026562
79.947067,-646.982558,-171.081361
79.947067,-648.006265,-170.136160
79.947067,-648.006265,-169.190959
79.947067,-648.006265,-167.300558
79.947067,-649.029971,-166.355357
79.947067,-649.029971,-164.464955
79.947067,-650.053678,-163.519754
79.947067,-650.053678,-161.629352
80.898818,-650.053678,-159.738950
80.898818,-651.077384,-157.848549
80.898818,-651.077384,-155.958147
80.898818,-652.101091,-155.012946
80.898818,-652.101091,-153.122544
80.898818,-653.124798,-151.232142
80.898818,-653.124798,-150.286942
80.898818,-653.124798,-148.396540
80.898818,-654.148504,-147.451339
80.898818,-654.148504,-146.506138
80.898818,-654.148504,-145.560937
80.898818,-655.172211,-144.615736
80.898818,-655.172211,-143.670535
80.898818,-655.172211,-143.670535
80.898818,-655.172211,-142.725334
80.898818,-655.172211,-142.725334
80.898818,-655.172211,-142.725334
80.898818,-655.172211,-142.725334
80.898818,-655.172211,-142.725334
80.898818,-655.172211,-142.725334
80.898818,-655.172211,-142.725334
80.898818,-655.172211,-142.725334
80.898818,-655.172211,-142.725334
80.898818,-655.172211,-142.725334
81.850568,-655.172211,-142.725334
81.850568,-655.172211,-142.725334
81.850568,-655.172211,-142.725334
82.802319,-655.172211,-142.725334
83.754070,-654.148504,-142.725334
84.705821,-654.148504,-142.725334
86.609322,-654.148504,-142.725334
87.561073,-654.148504,-141.780134
89.464575,-654.148504,-141.780134
91.368076,-653.124798,-140.834933
93.271578,-653.124798,-140.834933
96.126830,-653.124798,-140.834933
98.030332,-652.101091,-139.889732
101.837335,-652.101091,-139.889732
104.692588,-651.077384,-139.889732
108.499591,-650.053678,-138.944531
111.354843,-650.053678,-138.944531
115.161846,-649.029971,-138.944531
118.968850,-648.006265,-138.944531
123.727603,-645.958852,-138.944531
128.486357,-644.935145,-137.999330
